Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
2,1,43.0,8,0.5609199336670917,1,1,1,0.8329654482003032,1
2,1,49.0,5,0.3776593117946813,1,1,1,0.13341139078782022,0
0,0,46.0,5,0.0,1,1,0,0.10498262584076777,0
0,1,27.0,1,0.6069531657255742,1,1,0,0.9163853648023386,0
1,0,37.0,8,0.0,2,0,1,0.5041661978718968,1
2,1,28.0,5,0.6395192167465285,2,0,1,0.5747830917852654,2
0,0,37.0,10,0.2734120455042125,1,1,0,0.7893315811660013,2
0,1,35.0,7,0.34922262660508896,1,1,0,0.0006588629214089945,1
2,0,43.0,3,0.5633738782148561,1,1,1,0.5009270885369552,0
0,1,37.0,5,0.45973191744903286,2,0,0,0.8439316954769179,1
2,1,28.0,3,0.49883133825371095,2,1,1,0.5301128257748615,3
1,1,57.0,4,0.40353858413190796,1,1,0,0.18566793128743794,4
0,0,35.0,8,0.5272763535186737,1,1,0,0.32838811106460664,1
1,1,25.0,6,0.0,2,1,1,0.3917742144374788,1
0,0,48.0,9,0.0,2,1,1,0.4261858507487465,1
2,0,44.0,0,0.28496745431581405,2,0,0,0.7554332438747899,3
2,1,38.0,2,0.5915969707063135,1,1,1,0.2802474636327769,1
0,1,40.0,9,0.4708280959811213,1,1,1,0.8014068843574561,2
0,1,28.0,7,0.6180214843405146,1,1,0,0.14585362902157153,1
0,0,38.91621420206537,7,0.0,2,0,0,0.5111595657385279,0
0,1,36.0,7,0.3592894629050385,1,1,1,0.34576477053558613,0
0,1,24.0,9,0.42672827840180055,1,1,1,0.2597660076537309,1
0,0,29.0,5,0.43261006889291187,1,1,1,0.6323479392281962,0
0,1,32.0,5,0.0,2,1,0,0.29621953896597125,1
0,1,30.0,3,0.0,2,1,0,0.5381947475983956,2
0,1,36.0,4,0.4789410712532726,2,1,0,0.16846568847324916,1
2,1,38.0,9,0.65351509850075,2,0,1,0.5175478258173655,2
2,1,49.0,6,0.23727633797451392,1,1,0,0.5212596802994686,0
1,1,36.0,1,0.0,2,0,1,0.3585219388451597,0
0,0,22.0,4,0.6969080155213618,1,1,1,0.1407008369299268,2
0,1,33.0,5,0.6268455849942899,2,1,1,0.14261476971050735,1
0,1,41.0,6,0.0,2,0,0,0.8359307813896226,1
1,0,38.0,7,0.387637107958853,2,0,1,0.8994431968252968,3
2,0,36.0,2,0.5171364198109281,2,0,0,0.23632271881964725,3
0,0,33.0,6,0.5502385052034474,2,1,0,0.7439101934234719,3
1,1,43.0,2,0.5782495992695681,1,1,1,0.1193615990327076,1
1,1,32.0,5,0.6510217754148707,2,1,1,0.3720536311217721,1
0,0,30.0,9,0.0,2,1,1,0.20156284925210358,0
1,1,38.0,6,0.0,2,0,0,0.5219608472609134,3
2,0,38.91621420206537,6,0.29665470948782435,2,1,1,0.48024346325074047,1
1,0,42.0,1,0.0,1,1,0,0.08245327428769446,4
0,0,64.0,10,0.5113897040826417,1,0,1,0.33017778197817893,2
1,1,48.0,10,0.0,2,1,1,0.9255028855255677,0
0,1,23.0,9,0.671079321488657,1,1,0,0.6733900087458352,1
0,1,18.0,2,0.702036033833498,2,1,0,0.6482751102730311,2
0,1,59.0,4,0.4893680537783289,1,0,1,0.7008437805810455,2
0,1,34.0,2,0.2872868023825929,1,1,1,0.5788370289362633,4
0,1,25.0,0,0.44218311905044794,1,0,0,0.8629073076478803,2
0,1,38.0,2,0.0,2,1,0,0.9035199861586781,3
0,1,38.91621420206537,9,0.0,1,0,1,0.8213073848552536,4
2,1,38.91621420206537,3,0.1395650321610659,1,1,0,0.26830312294824155,2
0,1,38.91621420206537,2,0.6597749707859475,2,1,1,0.6197854395094732,0
0,0,80.0,4,0.0,2,1,1,0.943047511037304,1
1,1,50.0,0,0.634935363597228,1,0,1,0.7795927511077307,0
0,1,41.0,6,0.0,3,0,0,0.28056294376112917,1
0,0,35.0,0,0.0,2,0,1,0.3064263137129596,2
1,0,74.0,3,0.0,2,1,1,0.806652785341,0
0,0,41.0,10,0.0,1,1,1,0.721374541268691,2
2,1,42.0,6,0.39920889792345576,1,1,0,0.16727277454996953,3
0,1,28.0,0,0.3545794629205826,2,1,1,0.9492324016943617,0
1,1,50.0,3,0.0,2,1,0,0.06003178303527987,0
1,1,59.0,4,0.6208339409837675,1,1,1,0.5513706058928627,1
0,0,34.0,2,0.0,2,1,1,0.5943157571548082,2
2,1,30.0,5,0.45949604478854345,2,1,1,0.7479531295238695,1
0,1,61.0,5,0.43111563742872655,2,0,1,0.0431622719969757,1
1,1,33.0,6,0.0,1,1,1,0.15859899620413748,0
0,1,34.0,3,0.0,2,1,1,0.5235118953860094,0
0,0,77.0,6,0.0,2,1,1,0.24523602003991377,0
0,1,30.0,2,0.7021438863882942,2,1,1,0.761068832073463,1
1,0,39.0,6,0.0,2,1,1,0.0478208168880128,2
0,1,32.0,1,0.0,3,1,0,0.4294885661580681,2
2,0,33.0,5,0.5154907715718362,1,1,1,0.28289511648362414,1
2,0,34.0,7,0.5469916889363328,1,1,1,0.35687578163714634,3
0,0,37.0,7,0.0,2,1,1,0.14341029568323774,0
1,1,62.0,3,0.0,1,1,1,0.508307993413371,1
0,0,49.0,3,0.0,1,0,0,0.3090736665351541,0
1,0,50.0,5,0.5203487599287823,3,1,0,0.9238211749222051,1
0,1,38.91621420206537,2,0.4779594774914389,1,1,0,0.7843580561943665,3
2,1,41.0,2,0.5095356445320091,1,1,0,0.8618414558590345,1
1,1,37.0,5,0.3735489975232574,2,1,1,0.6954771680695506,0
0,0,31.0,2,0.653664003580099,2,1,1,0.3049373715189801,0
1,0,39.0,6,0.0,1,1,1,0.42582216601685463,4
0,0,52.0,5,0.4490687035521076,1,1,0,0.1053780136002988,2
2,1,35.0,2,0.467170475470738,1,1,1,0.415241905601985,1
0,0,27.0,7,0.0,2,1,0,0.7205083085434659,2
0,1,33.0,1,0.33603113519118466,2,0,0,0.519563718335101,1
0,0,27.0,7,0.17400821983140646,2,1,1,0.015070989279476189,4
1,1,34.0,0,0.2623070984717341,2,0,1,0.8017501671409618,1
0,1,40.0,1,0.0,3,0,1,0.6498808636224759,0
1,1,27.0,4,0.0,2,1,0,0.49669888474349294,1
0,0,50.0,9,0.5043792880208854,1,1,1,0.3978797975206632,3
0,0,27.0,4,0.34780017655774104,2,1,0,0.9136297016365063,1
2,0,32.0,2,0.5851419195737999,2,1,1,0.9049799755876686,1
2,0,36.0,1,0.45592862026171666,1,1,1,0.2670303013937831,1
0,1,38.91621420206537,4,0.0,1,0,1,0.8439228946364378,0
0,0,44.0,3,0.47327080090565865,2,1,0,0.007787393696097977,2
0,1,54.0,3,0.6689245023746495,2,1,0,0.7508135526942823,0
1,1,39.0,5,0.0,2,0,0,0.5837385470312414,1
1,1,52.0,7,0.4604758848502992,1,1,0,0.9813241664578968,0
0,0,39.0,9,0.35707067359500433,1,1,1,0.4744779126406572,0
1,0,37.0,6,0.4831897684035778,1,1,1,0.7318423909483355,2
0,1,35.0,4,0.0,1,1,0,0.044028154688772775,2
0,0,39.0,2,0.48834413207370375,2,1,0,0.4423024898877843,0
0,1,36.0,6,0.42324794102657387,1,1,0,0.7478914736357322,0
0,0,36.0,8,0.0,2,1,1,0.06043092115297011,1
0,1,38.91621420206537,3,0.0,2,1,1,0.794098086367248,3
1,1,38.0,3,0.5028051030599715,1,0,0,0.07684318852450409,2
0,0,41.0,5,0.0,1,0,0,0.18269954780681552,1
0,0,27.0,8,0.0,1,1,0,0.10028357708161129,1
0,1,43.0,8,0.0,1,1,0,0.4837622992995831,2
2,1,44.0,7,0.6531251792311372,1,1,1,0.5616618387055964,1
0,0,37.0,7,0.0,2,1,1,0.6336342620720279,1
0,1,43.0,4,0.4876533336702564,1,1,0,0.3560591036443981,1
0,0,34.0,2,0.5044236088046745,1,1,0,0.36664926500480793,2
0,1,38.0,8,0.3426971883285362,1,1,0,0.046138256203467426,0
2,1,51.0,1,0.41723247076133585,1,1,0,0.27630328696390505,1
1,1,35.0,1,0.0,2,0,0,0.2105517076880842,3
1,0,38.0,2,0.0,1,1,1,0.8094625536738759,2
0,1,38.91621420206537,9,0.0,2,1,1,0.24319002464735381,2
2,1,34.0,3,0.5327192407084487,1,1,0,0.3510247728658087,0
0,1,50.0,5,0.6026962580703584,2,1,0,0.8490451838150542,0
2,0,38.91621420206537,2,0.5308932005022438,1,0,0,0.3571456074055072,1
0,0,43.0,9,0.0,1,1,0,0.5186251787045663,0
2,1,23.0,8,0.788032822410087,2,1,1,0.58061894910964,1
1,0,40.0,1,0.0,2,1,0,0.04098281385872351,2
0,0,27.0,4,0.0,3,1,0,0.8155870385621826,1
2,1,25.0,4,0.39116108855192966,2,1,1,0.261516074785142,0
1,1,48.0,1,0.5247532573882887,2,0,1,0.07070960276706424,2
0,0,42.0,2,0.0,2,0,1,0.452672680240963,0
0,1,49.0,5,0.42215586415982687,1,1,1,0.08118280295768245,2
1,1,35.0,8,0.41019993416450484,1,1,1,0.2297633423991991,2
0,0,38.91621420206537,2,0.4494802252181354,2,1,1,0.696841548367869,0
2,1,54.0,5,0.3701795019643235,1,1,0,0.013041545467592154,0
2,1,43.0,6,0.6578308348222182,3,1,0,0.08459722903537287,3
0,1,38.0,5,0.4187755275458654,2,1,1,0.9918132181623345,2
0,1,40.0,9,0.0,2,1,0,0.20227656741218783,2
2,0,34.0,3,0.5168171268262743,2,1,1,0.44370442377247027,4
0,1,22.0,6,0.6152988251126185,1,1,1,0.2585743938546131,0
2,0,42.0,1,0.39278346040816814,2,0,1,0.47022575655975146,0
0,1,23.0,5,0.622832919931754,1,1,0,0.804861164241185,1
1,1,41.0,9,0.0,2,0,1,0.9580319420504658,1
2,0,37.0,3,0.43832226861511786,1,1,1,0.18156378934188214,2
1,1,38.91621420206537,10,0.4341818225878085,1,1,1,0.5058319069471134,3
2,0,45.0,2,0.6012119502384414,1,0,1,0.011543002356725066,1
1,1,34.0,10,0.0,2,0,1,0.9169652701833024,0
2,1,34.0,9,0.6484352272271184,2,1,0,0.47455131965102665,2
1,1,25.0,5,0.7288890879958474,2,1,1,0.21265035810919938,1
0,0,42.0,4,0.25803353066577756,1,1,1,0.5341987159773758,1
1,1,37.0,1,0.4589005041847868,1,1,0,0.26238720797836196,1
0,0,35.0,4,0.3743935635380884,1,1,0,0.9237714701754017,0
1,0,29.0,2,0.11062646989460942,1,1,0,0.4873308400952291,0
2,0,33.0,7,0.39476709448047215,2,1,1,0.2802341623625056,2
0,1,37.0,10,0.5732824430827672,1,0,1,0.16659155949393165,2
0,1,38.0,8,0.5373149711900955,1,1,0,0.006441465159922772,2
1,1,38.91621420206537,5,0.4209008127562869,2,1,1,0.7868217414763109,1
1,0,30.0,5,0.40129257261384493,1,1,1,0.8918324700008851,1
0,1,31.0,2,0.0,2,1,1,0.29398657571798104,2
0,1,32.0,9,0.0,2,0,0,0.15399190622704467,2
0,1,42.0,9,0.5998738770789368,1,0,1,0.8498438600886384,2
0,1,31.0,4,0.5170329116495068,1,0,0,0.20584475817440562,2
1,0,44.0,6,0.24154588024165513,1,1,1,0.8902569695405911,3
2,1,41.0,7,0.4161272810008239,3,1,0,0.0868714462231143,1
0,0,30.0,9,0.3531080686983309,1,1,0,0.9816981021687571,1
2,0,38.91621420206537,1,0.43030769983143363,1,0,0,0.9322254275283288,1
0,0,33.0,0,0.2586720369214449,2,1,0,0.5121216076135271,1
0,1,41.0,6,0.38925429842849746,2,1,0,0.28561327606786446,1
1,1,38.91621420206537,3,0.49615176424818547,1,1,0,0.6312689361834055,2
0,0,26.0,2,0.0,2,0,0,0.25022309630569717,2
1,1,54.0,6,0.0,1,0,1,0.42309435551095126,1
0,1,34.0,8,0.0,2,1,1,0.8710086813290668,1
0,1,23.0,6,0.0,2,1,1,0.8161474420807187,3
0,0,38.91621420206537,5,0.0,2,0,1,0.9927523578501746,0
0,1,35.0,1,0.36857215612920774,1,1,0,0.893157746564797,0
1,0,44.0,1,0.0,2,0,0,0.07075535713660654,0
0,1,47.0,10,0.0,2,0,1,0.12736736358322218,0
0,0,41.0,3,0.49213224381261733,1,1,1,0.8961652837846014,1
0,0,29.0,4,0.518594581568955,1,1,0,0.8201098704926321,0
0,1,54.0,8,0.3471741056298994,1,1,1,0.2766992247759661,1
1,1,28.0,6,0.0,2,1,0,0.07327549781004085,1
1,0,38.91621420206537,5,0.0,2,1,0,0.04331338642840391,3
0,0,36.0,4,0.4626781335800524,1,1,0,0.2929781294113588,2
0,1,38.0,3,0.39794914341516113,1,0,0,0.9396103327867811,0
0,0,31.0,6,0.6070614168485698,1,1,0,0.06521957846974386,0
0,1,27.0,2,0.5111359357099929,1,1,1,0.05810434896532618,0
2,1,52.0,5,0.4823322090654417,1,1,1,0.20861387262483566,0
0,0,29.0,9,0.4644771508623282,1,1,0,0.25990687110619065,2
0,0,32.0,2,0.33630746252392757,1,1,1,0.3769602497038467,3
1,0,33.0,0,0.0,1,1,0,0.4613735111703168,1
0,0,20.0,10,0.4952881865302363,1,0,0,0.5028241697082071,1
1,1,34.0,0,0.0,1,0,0,0.49991414180054194,1
2,0,43.0,10,0.47265736458974245,1,1,1,0.8062273447114199,2
1,1,48.0,8,0.3525002521940283,1,1,1,0.5995153537162798,2
2,0,36.0,10,0.4875062620046251,1,1,0,0.04585477913140704,1
1,1,52.0,8,0.0,2,1,1,0.6162114981980779,1
0,1,27.0,5,0.0,2,0,0,0.6044651764243485,2
1,1,39.0,3,0.0,1,1,1,0.5299789629909656,1
0,0,31.0,1,0.6084692394429946,1,0,1,0.08559347417678387,2
2,1,37.0,6,0.5251271940730996,1,1,0,0.4344569406378309,1
2,0,37.0,2,0.5457398659352091,2,0,1,0.7670165500805326,1
0,1,30.0,7,0.0,2,1,1,0.922938640640181,2
0,1,34.0,4,0.0,2,1,0,0.9941256389985242,0
0,0,47.0,9,0.547241591197446,1,1,0,0.22172212446288617,4
1,0,32.0,7,0.0,1,1,0,0.14394244650364107,1
1,0,52.0,7,0.0,1,1,0,0.5484385758839969,2
0,1,30.0,2,0.0,2,0,1,0.01709563263291644,4
1,1,32.0,8,0.0,2,0,1,0.9134933386138375,0
2,0,47.0,4,0.3954572551748003,2,1,1,0.610706072429917,4
2,0,47.0,1,0.4706599400577342,1,1,0,0.4405880761612734,0
0,0,32.0,1,0.31301653193135115,1,1,0,0.32172082433872434,1
2,1,24.0,6,0.6217946497719453,1,1,0,0.9568753315941672,0
1,0,41.0,5,0.0,1,1,0,0.14129009320390096,3
1,0,60.0,7,0.0,2,0,1,0.8401968387981051,0
0,0,51.0,3,0.0,2,0,1,0.07895474017768696,1
0,0,60.0,3,0.18740935811827028,2,0,1,0.3161783450319505,1
0,0,42.0,3,0.6239805970623372,1,1,1,0.8783960368215165,3
2,0,37.0,7,0.5520309461104308,2,1,0,0.2860486676477603,1
2,0,42.0,2,0.49155958102351444,1,0,0,0.5175719281191353,0
1,0,33.0,10,0.41100882832547675,2,1,1,0.24832586512011895,2
0,0,20.0,4,0.0,2,1,1,0.7019357848674548,2
0,1,31.0,7,0.31870677054576224,2,1,0,0.3044797778187817,1
1,1,20.0,3,0.7464961570652053,1,1,0,0.5172738496526418,1
0,0,40.0,5,0.33619255531199943,1,1,0,0.7191895826051388,0
1,1,45.0,0,0.4969885581831253,1,0,1,0.9360022382137493,2
2,1,41.0,1,0.35958069668844433,1,1,0,0.8717137486629972,1
1,1,38.0,3,1.0,3,0,1,0.40525080145153863,1
0,0,61.0,8,0.0,2,1,1,0.5926123444788977,2
2,1,30.0,2,0.2891572430862268,2,0,1,0.9136733558054793,1
0,1,50.0,8,0.638265480618047,2,1,1,0.3965504705699394,2
1,1,56.0,5,0.4940650205826597,1,1,1,0.30292462930209835,2
0,0,38.0,10,0.0,2,0,1,0.567984542523811,1
0,1,26.0,4,0.5573903332624016,1,1,0,0.8235020944500199,1
2,1,36.0,9,0.47116468682563517,3,1,0,0.5955491249414319,0
0,1,36.0,2,0.3579148011848158,1,1,1,0.5296061273851652,3
2,1,38.91621420206537,7,0.45875797619663033,1,0,0,0.28917916661041126,3
0,1,31.0,10,0.4515465621918445,1,1,1,0.613199310534156,2
0,0,27.0,2,0.5301336092275554,1,1,0,0.6340484016223549,2
0,0,42.0,3,0.0,2,0,0,0.4128065730277241,2
2,0,23.0,5,0.4891990210049029,1,1,0,0.5122952241939105,3
1,1,31.0,6,0.0,2,1,1,0.3383103586392501,2
1,1,28.0,7,0.0,1,1,1,0.053277437995328546,0
0,0,26.0,1,0.3100075014520836,1,0,1,0.9152765589113759,3
1,1,20.0,3,0.6586777125326064,1,1,1,0.20809587315588635,2
0,0,28.0,1,0.0,2,1,1,0.6663446359127296,1
1,1,42.0,5,0.0,2,0,0,0.9880479085752689,2
0,1,32.0,1,0.0,2,1,1,0.8439200443642367,1
0,1,39.0,8,0.49905342045449613,2,1,0,0.7224914479332776,3
1,1,32.0,8,0.0,2,1,1,0.20695851453813838,2
0,1,37.0,5,0.0,2,1,0,0.41544802528641483,0
2,1,37.0,3,0.4293402153838637,1,1,1,0.7929734289624658,2
1,1,51.0,5,0.6950918199496856,2,1,1,0.861887560262005,1
1,1,37.0,0,0.5341068558951566,1,1,1,0.4686703080144154,0
0,1,34.0,2,0.5752095203275561,1,1,0,0.5633361986069669,0
0,0,38.91621420206537,9,0.5397502627461214,1,0,1,0.9321253679726413,1
2,1,52.0,9,0.5490506523983504,1,1,0,0.8159799760877163,0
0,0,30.0,10,0.7021716267349823,1,1,0,0.4852150380361325,0
2,1,38.91621420206537,4,0.5499706275165347,2,0,1,0.2565092966378289,2
0,1,41.0,8,0.40960224129247064,1,1,0,0.2782879264969805,1
2,1,34.0,4,0.5675336547998433,1,1,1,0.05632987950349257,1
2,1,41.0,1,0.4168390042347473,1,1,0,0.07558091797766686,1
0,0,27.0,1,0.39017116471472546,1,1,0,0.8307463362751143,2
0,1,58.0,3,0.0,1,0,1,0.9746866825781861,2
2,1,44.0,5,0.6295617077037136,2,0,0,0.6964971654793032,1
2,0,47.0,4,0.49499093436701735,2,1,1,0.25437394271152897,0
2,1,38.91621420206537,7,0.5046207007793483,1,0,1,0.0031704527782403214,1
0,1,77.0,6,0.32254538087555795,2,1,1,0.27911500548302365,1
2,0,37.0,5,0.45154209822800967,2,1,1,0.6623430537616343,3
1,1,33.0,7,0.2727158664300713,1,1,1,0.3243358240711988,2
1,1,39.0,9,0.0,2,1,0,0.7187745929736289,3
0,1,41.0,10,0.0,2,1,1,0.7313007892253709,2
1,1,40.0,6,0.6222091208426497,1,0,0,0.9544789027352112,0
0,0,35.0,2,0.5123534021323161,4,1,0,0.37737288911091005,4
2,0,61.0,2,0.5486502906419097,1,0,1,0.14950557778267823,0
0,1,50.0,6,0.5458529795902393,1,1,1,0.013468286221334136,2
0,1,56.0,2,0.0,1,1,0,0.572610184272598,1
0,1,34.0,7,0.4691779040645547,1,1,0,0.012436637698900245,2
0,1,33.0,10,0.0,1,1,0,0.024253016163043567,4
1,1,51.0,3,0.3540382870192436,1,0,0,0.42623665560060986,1
2,0,41.0,3,0.5512450891913925,1,1,0,0.5338004279408683,0
2,0,27.0,8,0.44574982615451564,2,1,1,0.554023959288112,4
0,0,29.0,9,0.0,2,1,0,0.5578226220604067,2
0,0,21.0,3,0.0,2,1,1,0.01807617627483424,0
0,0,61.0,6,0.0,2,1,1,0.668368979237517,1
1,1,54.0,10,0.0,1,1,1,0.8787728228045777,0
0,0,37.0,8,0.2995253570882106,4,0,1,0.6588383690642456,1
1,0,48.0,8,0.6194270350962019,1,1,0,0.9396383354610364,0
0,0,39.0,6,0.0,2,1,0,0.7053588617712991,1
0,0,53.0,10,0.3569212105201758,1,0,1,0.45036936027390617,0
0,1,22.0,5,0.3290555938468882,2,0,0,0.8155844883186344,0
0,0,34.0,0,0.5230994385011062,2,1,0,0.9161746946833421,1
1,0,31.0,8,0.0,2,1,0,0.9432174272643036,2
0,0,38.0,5,0.0,2,0,0,0.46856874831546413,1
2,0,41.0,4,0.369894087276631,1,0,1,0.36869706056928436,3
1,0,31.0,2,0.3755410413845718,1,1,0,0.5178455542504309,4
0,1,39.0,4,0.0,2,1,0,0.8586081470780459,2
0,0,67.0,0,0.5135298957437261,1,1,1,0.6730687780683056,0
0,0,38.0,8,0.3791954334925388,1,1,1,0.43286073820049814,0
2,1,34.0,4,0.4817702279040865,2,0,1,0.5670325516086786,3
2,0,25.0,7,0.42475548538452407,2,0,1,0.8851555823581152,1
0,1,38.91621420206537,3,0.4558440839465937,1,0,1,0.33402639952115426,2
1,1,38.91621420206537,2,0.3164042022001842,2,0,0,0.942496208387901,1
0,0,33.0,4,0.5170690617852054,2,1,0,0.8906464567366182,2
0,1,27.0,3,0.0,1,1,0,0.16222889285926803,2
0,0,31.0,0,0.4262371228095041,1,0,1,0.21996865700674412,0
0,0,40.0,6,0.0,1,1,0,0.14135959984178487,3
1,0,59.0,6,0.0,2,1,1,0.8042660574084824,2
0,1,46.0,3,0.0,2,0,1,0.04238489775773586,1
1,1,43.0,8,0.0,1,1,0,0.06073254995852103,1
0,1,33.0,0,0.39085578531107995,1,1,0,0.2620270735855274,1
2,0,43.0,9,0.464907046522355,2,1,1,0.30085133130213937,3
0,1,36.0,2,0.32792338116244735,2,1,1,0.4662329252443608,2
0,0,23.0,5,0.0,2,1,0,0.801264120723529,0
0,1,35.0,1,0.0,2,0,1,0.016868910980998682,4
0,1,41.0,3,0.0,2,1,0,0.6054931745981741,0
0,0,35.0,9,0.0,1,0,1,0.12719579719863247,3
2,0,44.0,2,0.4875067004296446,1,0,0,0.3428492421026208,1
1,1,40.0,7,0.0,2,0,0,0.22515730252239086,4
2,1,35.0,8,0.2337260917370874,1,0,1,0.9934073704038734,1
0,0,20.0,6,0.0,1,0,1,0.1024961383812154,0
0,1,30.0,3,0.5334604978459582,1,1,1,0.15699174271142893,1
2,0,38.0,1,0.4803947690474647,2,1,0,0.5469674353900797,3
0,0,35.0,4,0.43167502789678475,1,1,1,0.9624652154280733,1
1,1,35.0,4,0.6073791155604255,1,1,0,0.640621579360829,0
2,1,58.0,3,0.45567341704354947,2,1,1,0.21411809827838557,4
2,0,36.0,3,0.3638389993323584,1,1,0,0.3154019208834444,1
1,1,26.0,4,0.0,2,1,1,0.8352065622266927,4
1,1,36.0,5,0.0,2,1,0,0.5257531594267252,2
0,0,36.0,6,0.0,2,1,1,0.4932742576916095,4
0,1,51.0,2,0.5522304693511219,1,1,1,0.4620173226543135,1
1,0,45.0,4,0.0,2,1,1,0.9670947075445704,0
0,1,51.0,9,0.0,2,0,0,0.3097795339454918,2
2,0,37.0,3,0.41234973131919817,1,0,0,0.005513226513132003,4
0,0,33.0,6,0.0,2,1,1,0.5020315940172286,2
2,1,31.0,4,0.5071272164726325,2,0,1,0.7165976350741496,0
1,0,66.0,4,0.0,1,1,0,0.008158429129981912,0
2,0,49.0,9,0.5298361976370567,1,1,0,0.8553070318215389,4
2,0,40.0,6,0.3554234310831143,2,0,1,0.7644348535285119,2
2,1,50.0,10,0.4707035434187642,1,1,1,0.5035902928729694,4
0,0,30.0,5,0.0,2,1,0,0.9476762030773939,2
2,0,33.0,7,0.7463505999587323,1,0,1,0.9521870838665092,2
2,1,30.0,8,0.5078017931503584,1,1,0,0.9647872371811508,0
2,0,19.0,9,0.33278495663318924,1,1,1,0.7151219441456659,1
0,1,38.0,9,0.2881123566943057,2,1,1,0.13063902602698557,2
2,0,31.0,3,0.5075027075734216,3,1,1,0.882194349560383,2
2,1,37.0,7,0.4380585758943004,2,1,0,0.5751853802038094,1
2,1,50.0,6,0.5791009010869713,2,1,1,0.13902907727687994,1
1,1,44.0,6,0.3342804642315133,1,1,0,0.8936386424903577,3
1,1,28.0,2,0.43508202872329566,1,1,0,0.7649522529401558,0
2,0,36.0,3,0.4691181985482632,1,0,0,0.3701874529017521,0
1,1,30.0,5,0.0,2,0,1,0.9805782952271942,1
0,0,35.0,0,0.5419895783184321,2,1,0,0.9339257399081612,1
0,1,36.0,6,0.613317343308592,1,0,0,0.6771653692927674,1
2,0,52.0,9,0.6663835503889248,1,1,1,0.3140167385985362,3
0,1,32.0,3,0.48383955413929225,1,1,0,0.8204275508311044,1
0,0,40.0,7,0.0,1,1,0,0.6349860911717069,1
0,1,37.0,8,0.5185033493080797,1,1,1,0.6001558648850964,2
0,1,38.0,3,0.5779975845969971,2,1,1,0.6335146506491369,3
2,1,31.0,6,0.6289050267381471,2,0,0,0.8900011451093579,2
2,0,34.0,5,0.4225284855695793,1,1,1,0.08683324257466588,0
2,0,37.0,8,0.457306231386616,1,1,1,0.5332724275168279,1
0,1,43.0,5,0.4078874813275781,1,1,1,0.39822823079604097,2
1,0,57.0,1,0.0,2,1,1,0.1254599314234509,3
0,0,23.0,1,0.4486614864226348,1,1,1,0.5670368020145924,3
0,1,33.0,1,0.0,2,1,1,0.43204891067096907,1
0,0,20.0,4,0.5332881569564759,1,0,1,0.7512428936963479,2
1,0,63.0,3,0.5561219298241769,2,1,1,0.8785067973991516,1
0,1,30.0,3,0.3922523682822775,1,1,1,0.5525972730395752,2
2,1,50.0,3,0.515631306718995,4,1,1,0.23884160937369514,1
0,1,37.0,8,0.0,3,0,0,0.5539113985385604,3
2,0,42.0,8,0.5292827856919916,3,1,1,0.9591404479127756,1
0,1,44.0,9,0.4809985998697719,1,1,0,0.37415953223532844,2
0,0,42.0,8,0.0,2,1,1,0.526520982753853,2
0,1,33.0,5,0.4885172700995851,2,1,1,0.4140858952029919,3
2,0,30.0,1,0.4083439216296944,1,1,0,0.10773713889676463,2
0,0,29.0,4,0.0,2,1,1,0.5045862379857277,0
2,0,25.0,5,0.45083292583056334,1,1,0,0.6459101344178368,2
0,1,28.0,5,0.5783449367828987,2,1,0,0.9274762239793899,0
1,0,29.0,1,0.0,2,1,1,0.9900198969001539,4
0,1,28.0,9,0.0,1,1,0,0.670560788555307,2
0,1,34.0,1,0.0,1,0,1,0.43163492113496843,3
1,1,38.0,7,0.0,1,0,1,0.26764165977850884,2
1,1,33.0,6,0.2639325393031091,1,0,1,0.8541187183376012,1
2,0,37.0,3,0.4460441687698779,1,1,1,0.5517931962502418,1
2,1,32.0,4,0.5565048741502976,1,1,1,0.5911761573230243,2
2,1,42.0,9,0.3744780599963914,2,1,0,0.07409187577413642,0
0,1,37.0,6,0.0,2,0,1,0.1101062151435462,1
1,1,41.0,0,0.0,2,0,1,0.17137461627585435,3
2,0,62.0,5,0.4580798124051085,3,0,1,0.09125571492077492,0
0,0,51.0,1,0.4968652411821868,1,1,1,0.3269256213968434,0
2,1,25.0,3,0.5428609679730922,1,1,0,0.8837440475565417,0
2,1,20.0,9,0.5375664677240071,1,1,1,0.5941266390940334,0
1,0,51.0,3,0.0,3,1,0,0.37540275096271697,0
2,1,23.0,6,0.4168726433907887,2,1,0,0.6586861545277574,0
0,1,40.0,10,0.39309637630162914,2,0,0,0.3898677823732166,1
1,1,25.0,9,0.2958858714309065,2,0,1,0.9773521871338713,0
1,0,44.0,5,0.0,3,0,0,0.027240051424911073,0
1,0,41.0,9,0.42700620000734163,2,1,1,0.8027516627837957,0
1,0,40.0,4,0.0,2,1,0,0.6870190603202605,3
0,1,30.0,3,0.5261330207814655,1,1,0,0.71471230502513,1
0,1,39.0,2,0.5168206740832504,2,1,0,0.41385197286340847,1
2,0,46.0,9,0.5938816034829122,2,1,0,0.8845407236391074,1
2,0,49.0,9,0.3869813038433254,1,1,0,0.37383390113755866,1
2,1,39.0,1,0.5220038542342033,2,1,1,0.7944769225461031,0
0,1,32.0,8,0.0,2,1,0,0.336796364052767,0
2,0,27.0,3,0.6014594610903575,2,1,0,0.0849438121340588,1
1,0,38.0,6,0.0,2,0,0,0.8689419839594681,1
